-2.508132,-2.470801,-2.426105,-2.377458,-2.323870,-2.286953,-2.266012,-2.263020,-2.284705,-2.347136,-2.452411,-2.616870,-2.868757,-3.221294,-3.583939,-3.483459,-3.083540,-2.767576,-2.556278,-2.413685,-2.316541,-2.240872,-2.170729,-2.104848,-2.090513,-2.058857,-2.070143,-2.140851,-2.273601,-2.496607,-2.792337,-3.019766,-2.702097,-2.117208,-1.580420,-1.115480,-0.443779,0.163250,0.307922,0.005263,-0.833843,-2.671165,-2.308941,-2.019389,-0.955489,-0.016308,0.285136,0.158826,-0.311259,-0.932380,-1.054024,-0.597277,-0.305887,-0.259473,-0.423610,-0.812511,-1.463077,-3.257202,-2.013893,-1.663850,-1.931689,-0.545047,-0.149570,-0.372152,-1.493440,-1.843110,-1.444104,-1.901525,-1.989592,-1.842153,-1.333268,-0.976619,-1.013735,-1.479874,-1.702302,-1.028459,-0.911922,-1.212916,-1.952865,-2.423850,-2.358521,-2.740554,-2.103528,-1.573603,-1.616867,-1.930499,-1.973061,-2.171848,-2.612288,-3.155448,-4.156100,-5.145744,-2.307225,-1.629108,-1.598415,-2.221409,-5.310456,-2.688023,-2.785732,-2.467152,-2.182359,-2.560833,-3.014253,-3.029021,-3.739204,-2.253408,-2.081247,-2.574731,-3.015625,-2.526918,-2.635124,-3.253900,-3.955359,-3.137670,-2.924533,-2.913318,-3.013318,-3.106403,-3.174249,-3.172822,-3.247866,-3.456591,-3.845639,-3.798800,-3.549361,-4.032911,-4.505661,-3.363261,-3.052597,-2.932362,-2.934397,-3.047248,-3.382282,-3.618417,-3.520785,-3.536808,-3.818680,-4.167043,-4.555083,-5.115430,-4.848217,-4.423471,-4.299417,-4.519516
-2.577813,-2.544550,-2.500875,-2.452118,-2.402231,-2.360283,-2.339082,-2.338028,-2.362553,-2.427899,-2.543186,-2.724171,-3.010245,-3.448458,-4.081100,-3.889607,-3.308872,-2.953858,-2.735111,-2.602921,-2.521692,-2.467314,-2.416609,-2.357217,-2.335504,-2.308382,-2.334496,-2.431417,-2.625702,-2.926824,-3.452876,-4.352155,-3.511479,-2.633831,-2.049432,-1.523337,-1.229424,0.445910,0.958179,0.446039,-1.408306,-2.582207,-3.258348,-4.436094,-2.413374,0.409434,1.109234,0.696599,-1.076207,-1.232217,-1.380637,0.310480,0.979838,0.589759,-1.304217,-1.505240,-1.683177,-1.765449,-1.754410,-1.585193,-1.562401,0.649218,1.365607,0.879745,-1.267040,-1.447023,-1.671061,-1.602205,-1.394022,-0.431952,-0.160756,-0.472154,-2.030256,-2.307996,-2.211420,-0.333865,0.411649,-0.248927,-3.690616,-3.344445,-2.967655,-2.592955,-2.153540,-1.065593,-0.231427,0.376490,0.829437,0.360433,-1.681831,-1.731966,-0.479597,-0.947141,-3.006396,-1.948255,-1.062816,-1.786912,-3.635666,-3.885927,-3.788743,-3.412349,-2.069614,-2.103492,-1.216430,-2.301435,-3.551837,-1.883220,-2.074083,-1.507371,-0.808632,-0.869529,-0.001978,-0.640002,-3.120829,-1.840407,-1.630912,-2.437613,-4.015995,-1.377721,-0.831558,-1.255078,-2.017975,-2.301416,-2.103585,-2.439775,-1.174512,-1.410014,-1.413675,-1.883835,-2.018221,-1.943751,-2.009456,-2.502613,-1.695886,-4.426746,-1.476162,-1.821540,-2.687026,-1.926177,-1.760924,-2.989175,-2.516077,-2.296997,-3.182992,-2.635546
-2.811196,-2.791085,-2.758174,-2.720425,-2.687675,-2.655445,-2.645008,-2.662210,-2.704868,-2.791310,-2.929400,-3.146129,-3.475396,-4.026259,-5.355232,-4.778353,-3.964902,-3.610020,-3.432654,-3.368638,-3.375729,-3.409060,-3.431957,-3.444241,-3.448699,-3.477801,-3.583528,-3.773426,-4.090119,-4.544070,-4.966782,-5.019578,-4.735579,-4.358587,-4.040360,-4.544967,-3.062262,0.273564,1.039599,0.408880,-2.955854,-3.922203,-4.365505,-3.733419,-2.885162,0.347713,1.152960,0.563172,-2.613296,-4.175224,-3.108300,0.149942,1.009302,0.462645,-2.459345,-3.629185,-4.229394,-6.217080,-6.020012,-6.454051,-2.672295,0.525114,1.335625,0.741370,-2.319466,-3.408127,-6.429656,-5.226553,-4.903872,-0.603528,0.050366,-0.676336,-5.649155,-4.054561,-3.403124,-0.502482,0.347238,-0.208092,-3.174167,-4.323746,-4.963266,-7.085865,-4.317773,-1.376550,-0.563055,0.419848,0.917381,0.258348,-2.915488,-1.505561,-0.637493,-1.145269,-3.672518,-0.797094,-0.199986,-0.945587,-5.003706,-5.230845,-5.247247,-2.443520,-1.515398,-1.419157,-1.300699,-2.314451,-3.490488,-1.987242,-2.098134,-1.520672,-0.727579,-0.722081,-0.205852,-0.820860,-3.774490,-1.585281,-1.284396,-2.162993,-4.257674,-1.633432,-1.218646,-1.690389,-2.137438,-3.421084,-2.516207,-2.856196,-1.323331,-1.448448,-1.564212,-5.499116,-2.222940,-1.710633,-1.839091,-2.620694,-1.741027,-4.818760,-1.436863,-1.727285,-3.127009,-3.412168,-2.658807,-3.433982,-3.153511,-2.087521,-1.715109,-2.338549
-3.263325,-3.274161,-3.271190,-3.252731,-3.247180,-3.265402,-3.287935,-3.337331,-3.437798,-3.575641,-3.774066,-4.040616,-4.390718,-4.908212,-5.366234,-5.316495,-5.143457,-5.052141,-5.188689,-5.409218,-5.863210,-6.539443,-7.427330,-6.999260,-7.028613,-8.276367,-8.373932,-8.003878,-8.226058,-7.722353,-7.540749,-7.331532,-7.328285,-7.237585,-5.781678,-6.175066,-3.173222,0.237950,1.002986,0.368841,-2.936393,-3.972499,-5.966478,-3.917062,-2.901764,0.300684,1.106678,0.516672,-2.650885,-3.330140,-2.805273,0.094722,0.953929,0.406950,-2.514457,-3.644262,-4.338058,-6.376164,-6.574322,-6.564022,-2.732524,0.449802,1.259889,0.665218,-2.394665,-3.459485,-6.478951,-5.043837,-4.856401,-0.593166,0.083109,-0.623151,-4.945271,-5.161644,-3.723102,-0.536179,0.311907,-0.243830,-3.211285,-4.354273,-5.000466,-7.193100,-4.360759,-1.425452,-0.614390,0.358976,0.865125,0.216247,-3.388220,-1.706948,-0.701211,-1.214705,-3.497006,-0.906009,-0.240699,-0.924153,-4.571032,-5.025349,-4.610362,-2.030500,-1.115751,-1.032988,-1.313402,-2.375173,-3.444958,-2.046799,-2.095158,-1.349247,-0.557858,-1.444066,-0.660837,-1.289286,-3.181746,-2.660765,-3.002930,-2.518388,-4.234130,-1.715998,-1.211435,-1.558342,-2.173894,-3.152276,-2.509119,-2.658697,-2.157794,-1.803117,-1.580637,-2.695389,-2.556262,-2.038166,-2.484649,-2.988588,-2.195478,-3.032544,-3.299902,-2.370879,-2.973985,-2.507818,-1.995651,-2.828740,-2.538133,-2.549907,-2.432252,-2.864199
-4.073664,-4.165300,-4.205676,-4.263339,-4.366393,-4.461590,-4.562773,-4.678309,-4.951313,-5.208278,-5.556867,-5.939183,-6.126177,-6.287066,-6.718612,-6.815089,-7.320086,-8.598819,-8.312569,-8.582262,-7.981968,-8.873650,-8.273206,-8.302176,-8.710423,-8.170868,-9.144522,-8.595628,-8.697753,-10.374497,-8.535588,-7.671806,-8.511646,-8.358110,-6.584822,-6.535487,-3.192543,0.201053,0.966376,0.332970,-2.967831,-3.957972,-7.266855,-3.857405,-2.974336,0.253818,1.060017,0.470344,-2.662420,-3.135801,-2.707259,0.038892,0.898236,0.351428,-2.569172,-3.695387,-4.407532,-6.447344,-8.511612,-7.274249,-2.820381,0.371844,1.181267,0.586410,-2.480340,-3.559961,-7.642664,-4.908309,-4.580620,-0.549673,0.148174,-0.534520,-4.363865,-4.170417,-3.504062,-0.574059,0.274481,-0.281419,-3.253646,-4.365331,-5.036644,-7.174702,-4.414989,-1.474368,-0.662028,0.252293,0.757341,0.105510,-2.960926,-1.605965,-0.760877,-1.267528,-3.506351,-1.468500,-0.575943,-1.109772,-4.110342,-4.725121,-4.467658,-1.770028,-0.911272,-1.623049,-1.437226,-2.438083,-3.792231,-2.086957,-2.112919,-1.563784,-0.743143,-1.432891,-1.674631,-2.129704,-3.656594,-1.692383,-1.306175,-2.077203,-4.564598,-2.274248,-1.623035,-1.711443,-2.338320,-2.418884,-2.260344,-2.066718,-1.941334,-3.958920,-1.869403,-2.136371,-2.191386,-2.393113,-3.120411,-5.107731,-3.615044,-2.770279,-2.647691,-3.613216,-2.685116,-2.641368,-3.731659,-3.308401,-4.069215,-3.340552,-3.066191,-4.025590
-5.667449,-5.878425,-6.146818,-6.536754,-7.062524,-7.416692,-7.759565,-9.491541,-7.907958,-7.920774,-8.704014,-9.955656,-8.123121,-7.833578,-7.971332,-9.025369,-8.767218,-8.343290,-9.667261,-10.445910,-7.723966,-9.423213,-9.097744,-8.319012,-9.566566,-8.421177,-8.285520,-9.062666,-8.195747,-9.970436,-9.320003,-8.738384,-8.762972,-9.678406,-6.855074,-6.590712,-3.224430,0.164343,0.929551,0.296091,-3.003976,-3.982000,-7.130957,-3.888398,-3.039018,0.207999,1.013319,0.424300,-2.715880,-3.270748,-2.848155,-0.015980,0.842885,0.295758,-2.624411,-3.769557,-4.447091,-6.549890,-6.718634,-6.659858,-2.896092,0.289661,1.098445,0.502890,-2.556299,-3.630526,-6.707391,-4.828521,-4.355151,-0.498644,0.216690,-0.449662,-4.223217,-4.338730,-3.634987,-0.613003,0.235197,-0.321128,-3.295757,-4.408615,-5.066972,-7.293610,-4.475245,-1.522938,-0.706288,0.101912,0.595720,-0.047766,-3.573221,-1.813920,-0.824345,-1.315951,-4.348185,-0.689333,-0.031235,-0.733627,-4.663441,-4.871110,-4.520235,-1.610092,-0.753257,-1.626793,-1.523702,-2.436068,-3.613449,-2.128512,-2.265483,-1.471110,-0.682472,-1.271690,-2.144387,-2.560333,-3.670722,-1.894306,-1.481603,-2.155687,-4.872728,-1.697263,-1.031647,-1.415984,-2.347390,-2.325820,-2.159001,-1.996834,-1.589193,-1.927571,-3.282694,-3.660772,-2.576919,-2.099613,-2.340354,-3.332511,-2.846874,-3.055631,-1.876061,-1.974248,-2.749732,-2.476372,-2.511930,-3.389966,-3.948748,-3.137748,-3.308505,-4.077077
-6.123422,-6.278721,-6.653619,-7.021608,-7.968246,-8.227614,-9.534195,-7.944484,-8.070414,-7.979381,-8.284680,-9.062998,-8.020391,-8.148080,-8.056169,-8.701869,-10.394259,-8.347416,-9.669268,-9.690438,-7.764417,-9.580689,-8.723026,-8.128006,-10.666246,-9.911181,-9.895736,-10.894469,-9.897890,-11.453970,-9.990571,-8.963807,-10.139799,-9.751216,-7.015153,-6.538889,-3.254441,0.127655,0.892636,0.258850,-3.028466,-4.009230,-6.370228,-3.951976,-3.073880,0.161094,0.967046,0.377065,-2.790589,-3.872534,-3.194001,-0.071482,0.787186,0.240231,-2.679967,-3.815739,-4.510990,-6.585770,-8.008974,-7.270040,-2.983033,0.203779,1.012033,0.416166,-2.644334,-3.716434,-6.485392,-4.774538,-4.199719,-0.453792,0.274816,-0.380548,-4.036301,-4.789585,-3.815616,-0.653647,0.193645,-0.362793,-3.338759,-4.436546,-5.118933,-7.198949,-4.555018,-1.571384,-0.748797,-0.091940,0.376402,-0.269263,-3.290720,-1.770783,-0.886876,-1.368309,-3.937059,-1.005685,-0.262766,-0.902698,-4.277803,-5.916011,-4.724426,-1.514844,-0.631556,-0.843190,-1.469535,-2.558046,-3.567134,-2.197856,-2.263700,-1.734467,-1.049407,-1.449761,-1.293121,-1.964911,-3.405724,-2.576392,-2.012304,-2.296937,-4.491014,-2.820553,-1.824059,-1.937382,-2.505148,-2.578397,-2.264359,-2.292064,-1.879311,-2.256271,-3.874582,-3.331013,-2.849663,-2.411468,-2.702362,-2.962208,-2.220666,-2.709941,-3.448241,-3.151458,-3.361868,-3.550028,-3.767136,-4.031876,-3.228174,-4.313693,-3.513546,-4.055870
-4.724554,-4.835441,-4.869508,-4.950941,-5.140683,-5.319788,-5.468344,-5.586903,-5.954086,-6.198705,-6.390440,-6.798666,-6.905322,-7.369579,-8.075489,-8.380413,-8.701347,-7.719379,-8.534649,-8.458772,-8.092885,-8.857557,-8.253747,-8.020553,-8.544892,-8.410258,-8.234159,-9.032246,-8.656466,-10.504225,-8.345492,-7.483584,-8.410079,-7.804165,-6.008498,-6.841094,-3.327946,0.090438,0.856045,0.222516,-3.085780,-4.074631,-6.633808,-4.060951,-3.091655,0.114448,0.920469,0.330575,-2.844579,-5.115959,-3.438073,-0.126631,0.731846,0.184574,-2.735303,-3.890373,-4.553204,-6.735989,-6.911140,-6.890154,-3.074130,0.113541,0.921422,0.325344,-2.736937,-3.805767,-7.419845,-4.666720,-4.128504,-0.419658,0.317391,-0.328557,-3.846677,-4.010996,-3.507356,-0.698234,0.149998,-0.406350,-3.385676,-4.452976,-5.173072,-7.016471,-4.650494,-1.619585,-0.790397,-0.330454,0.089218,-0.553647,-3.732415,-1.876946,-0.947021,-1.419728,-4.882458,-1.358721,-0.503843,-1.074809,-4.208825,-5.443801,-4.517349,-1.459526,-0.583103,-0.873978,-1.531265,-2.683486,-3.819075,-2.216947,-2.418878,-1.759676,-1.118287,-1.216190,-1.156881,-1.776942,-4.314192,-1.698610,-1.260110,-2.024893,-5.445575,-1.969619,-1.321500,-2.010435,-2.570861,-2.728097,-2.691123,-2.884309,-3.112073,-3.384307,-2.673286,-2.870033,-2.748833,-3.232252,-2.831974,-2.912642,-2.111109,-2.544966,-2.593393,-2.517253,-3.297515,-3.212309,-3.123718,-3.148618,-3.297197,-2.865903,-2.685913,-3.649757
-4.008937,-4.030007,-4.041097,-4.035237,-4.040811,-4.078608,-4.122165,-4.188266,-4.314226,-4.457902,-4.618540,-4.742229,-4.779517,-4.804975,-4.762141,-4.786654,-4.900720,-5.002453,-5.250397,-5.470827,-5.759769,-5.984227,-6.546350,-7.262693,-9.266476,-8.329389,-7.451460,-8.813973,-7.339820,-7.000675,-6.922525,-8.280721,-6.797462,-6.060465,-5.191919,-5.871854,-3.407083,0.053181,0.819187,0.185727,-3.086733,-3.967666,-6.313630,-4.122405,-3.181001,0.068255,0.873875,0.283875,-2.891575,-3.805581,-3.179224,-0.183250,0.675915,0.129174,-2.791436,-3.912448,-4.632737,-6.627701,-7.290419,-7.161157,-3.162420,0.018617,0.826123,0.229636,-2.824132,-3.888652,-7.118660,-4.675191,-4.011875,-0.399990,0.344990,-0.296933,-3.863018,-5.534967,-4.077400,-0.741623,0.104792,-0.452278,-3.428843,-4.544745,-5.210715,-7.142157,-4.729366,-1.667862,-0.831720,-0.613381,-0.287559,-0.922582,-3.916497,-1.939404,-1.010310,-1.493971,-4.278751,-0.830741,-0.168314,-0.871751,-4.808723,-4.761314,-4.250518,-1.437997,-0.583475,-1.505792,-1.725540,-2.572215,-3.619844,-2.279172,-2.422619,-2.184151,-1.693656,-1.851054,-1.318003,-1.984496,-3.518753,-2.797287,-2.079714,-2.331277,-4.931113,-2.978112,-2.419082,-4.250483,-2.774275,-3.809637,-3.183765,-2.954148,-2.972084,-3.293730,-2.139169,-2.886736,-2.735181,-2.014907,-2.436246,-3.158511,-2.287117,-2.860229,-3.944323,-3.877975,-3.517508,-2.892903,-2.728051,-3.186246,-3.352192,-3.598673,-4.440763,-4.402734
-3.612610,-3.604352,-3.580086,-3.536426,-3.494416,-3.452531,-3.442439,-3.468058,-3.536610,-3.653450,-3.824771,-3.996114,-4.063043,-3.910832,-3.677366,-3.462249,-3.324229,-3.239900,-3.207410,-3.220498,-3.273170,-3.348649,-3.445183,-3.580084,-3.728803,-3.851886,-3.948329,-4.001615,-4.096434,-4.254533,-4.205572,-3.984565,-4.027219,-4.880834,-3.726798,-2.682681,-2.501646,0.076872,0.737009,0.180931,-2.413756,-2.797915,-3.967299,-3.464765,-3.002999,0.036350,0.822466,0.243143,-2.930568,-3.229187,-2.937749,-0.237369,0.619996,0.073305,-2.844741,-3.992954,-4.649041,-7.213749,-6.709481,-7.324160,-3.281672,-0.080087,0.726401,0.130237,-2.928329,-4.012568,-7.433609,-4.730558,-3.927137,-0.392447,0.356864,-0.279297,-3.777375,-4.105859,-3.665793,-0.789889,0.057097,-0.499946,-3.478611,-4.576658,-5.268951,-7.101741,-4.788373,-1.717297,-0.874207,-0.930896,-0.805873,-1.445802,-4.044374,-1.980221,-1.069410,-1.559156,-4.408892,-1.486101,-0.706034,-1.292350,-4.311680,-4.744100,-4.248832,-1.450251,-0.587926,-1.204952,-1.731325,-2.642938,-3.604851,-2.330128,-2.445487,-2.145072,-1.793208,-1.969446,-1.886349,-2.469155,-4.135581,-2.077883,-1.590045,-2.230077,-5.227121,-2.399391,-2.079433,-3.036698,-2.669800,-3.367179,-2.998853,-2.736402,-2.294812,-2.214788,-2.571976,-3.222847,-3.529834,-3.024765,-2.971634,-3.525844,-2.747517,-3.569876,-4.031687,-3.632231,-3.462439,-3.955045,-3.912529,-3.837232,-4.155871,-4.151635,-4.563991,-4.221593
